FL_DATE,AIRLINE,AIRLINE_CODE,ORIGIN_CITY,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Delay_actual
13/7/2021,SkyWest Airlines Inc.,OO,"Tulsa, OK","Denver, CO",930,957.0,27.0,11.0,1008.0,1036.0,21.0,1027,1057.0,30.0,117.0,120.0,88.0,541,30.0,0.0,0.0,0.0,0.0,1
14/2/2021,SkyWest Airlines Inc.,OO,"Bend/Redmond, OR","San Francisco, CA",1530,1540.0,10.0,30.0,1610.0,1736.0,3.0,1710,1739.0,29.0,100.0,119.0,86.0,462,0.0,0.0,29.0,0.0,0.0,1
15/3/2023,Spirit Air Lines,NK,"New York, NY","Detroit, MI",2120,2218.0,58.0,35.0,2253.0,12.0,7.0,2329,19.0,50.0,129.0,121.0,79.0,502,0.0,0.0,50.0,0.0,0.0,1
20/8/2023,PSA Airlines Inc.,OH,"Allentown/Bethlehem/Easton, PA","Charlotte, NC",1714,1817.0,63.0,14.0,1831.0,1940.0,4.0,1904,1944.0,40.0,110.0,87.0,69.0,481,0.0,0.0,0.0,0.0,40.0,1
13/1/2020,Southwest Airlines Co.,WN,"Tampa, FL","New York, NY",1615,1630.0,15.0,11.0,1641.0,1902.0,11.0,1855,1913.0,18.0,160.0,163.0,141.0,1010,0.0,0.0,18.0,0.0,0.0,1
7/3/2019,Southwest Airlines Co.,WN,"Houston, TX","New Orleans, LA",2050,2132.0,42.0,7.0,2139.0,2219.0,3.0,2155,2222.0,27.0,65.0,50.0,40.0,302,0.0,0.0,0.0,0.0,27.0,1
25/10/2022,Southwest Airlines Co.,WN,"Nashville, TN","San Diego, CA",1450,1527.0,37.0,13.0,1540.0,1746.0,3.0,1710,1749.0,39.0,260.0,262.0,246.0,1751,12.0,0.0,2.0,0.0,25.0,1
20/9/2019,Alaska Airlines Inc.,AS,"San Francisco, CA","Honolulu, HI",1210,1210.0,0.0,14.0,1224.0,1405.0,75.0,1500,1520.0,20.0,350.0,370.0,281.0,2398,0.0,0.0,20.0,0.0,0.0,1
7/12/2022,Southwest Airlines Co.,WN,"Fort Lauderdale, FL","Baltimore, MD",1520,1516.0,-4.0,18.0,1534.0,1747.0,18.0,1750,1805.0,15.0,150.0,169.0,133.0,925,0.0,0.0,15.0,0.0,0.0,1
3/5/2022,Mesa Airlines Inc.,YV,"Houston, TX","Washington, DC",1454,1543.0,49.0,14.0,1557.0,1929.0,3.0,1900,1932.0,32.0,186.0,169.0,152.0,1208,32.0,0.0,0.0,0.0,0.0,1
25/9/2022,American Airlines Inc.,AA,"Washington, DC","Chicago, IL",1455,1503.0,8.0,41.0,1544.0,1630.0,10.0,1611,1640.0,29.0,136.0,157.0,106.0,612,0.0,0.0,21.0,0.0,8.0,1
25/10/2019,Alaska Airlines Inc.,AS,"Seattle, WA","Los Angeles, CA",1210,1211.0,1.0,82.0,1333.0,1542.0,11.0,1500,1553.0,53.0,170.0,222.0,129.0,954,0.0,0.0,53.0,0.0,0.0,1
11/8/2022,Southwest Airlines Co.,WN,"Baltimore, MD","St. Louis, MO",1420,1512.0,52.0,11.0,1523.0,1608.0,4.0,1530,1612.0,42.0,130.0,120.0,105.0,738,33.0,0.0,0.0,0.0,9.0,1
5/7/2023,Southwest Airlines Co.,WN,"Phoenix, AZ","Austin, TX",1610,1644.0,34.0,6.0,1650.0,2040.0,4.0,2025,2044.0,19.0,135.0,120.0,110.0,872,0.0,0.0,0.0,0.0,19.0,1
4/5/2022,Frontier Airlines Inc.,F9,"Atlanta, GA","Dallas/Fort Worth, TX",1045,1045.0,0.0,14.0,1059.0,1156.0,44.0,1209,1240.0,31.0,144.0,175.0,117.0,731,0.0,0.0,31.0,0.0,0.0,1
9/7/2023,United Air Lines Inc.,UA,"Houston, TX","Denver, CO",1043,1124.0,41.0,22.0,1146.0,1251.0,7.0,1215,1258.0,43.0,152.0,154.0,125.0,862,5.0,0.0,2.0,0.0,36.0,1
26/8/2019,United Air Lines Inc.,UA,"Houston, TX","San Francisco, CA",1958,1955.0,-3.0,25.0,2020.0,2159.0,18.0,2200,2217.0,17.0,242.0,262.0,219.0,1635,0.0,0.0,17.0,0.0,0.0,1
3/6/2022,Southwest Airlines Co.,WN,"Dallas, TX","Houston, TX",2130,2240.0,70.0,9.0,2249.0,2327.0,3.0,2235,2330.0,55.0,65.0,50.0,38.0,239,22.0,0.0,0.0,0.0,33.0,1
19/2/2023,SkyWest Airlines Inc.,OO,"Denver, CO","Tucson, AZ",1345,1341.0,-4.0,23.0,1404.0,1608.0,4.0,1553,1612.0,19.0,128.0,151.0,124.0,639,19.0,0.0,0.0,0.0,0.0,1
2/8/2021,PSA Airlines Inc.,OH,"Charlotte, NC","Dayton, OH",2004,2039.0,35.0,21.0,2100.0,2159.0,3.0,2135,2202.0,27.0,91.0,83.0,59.0,370,8.0,0.0,0.0,0.0,19.0,1
23/3/2020,ExpressJet Airlines LLC d/b/a aha!,EV,"Wichita, KS","Houston, TX",700,652.0,-8.0,70.0,802.0,919.0,5.0,855,924.0,29.0,115.0,152.0,77.0,542,0.0,0.0,29.0,0.0,0.0,1
8/9/2020,Delta Air Lines Inc.,DL,"Detroit, MI","Salt Lake City, UT",840,846.0,6.0,13.0,859.0,1101.0,8.0,1030,1109.0,39.0,230.0,263.0,242.0,1481,0.0,6.0,33.0,0.0,0.0,1
22/2/2020,Allegiant Air,G4,"Fort Lauderdale, FL","Asheville, NC",941,954.0,13.0,21.0,1015.0,1155.0,7.0,1134,1202.0,28.0,113.0,128.0,100.0,660,13.0,0.0,15.0,0.0,0.0,1
13/6/2023,Southwest Airlines Co.,WN,"St. Louis, MO","Kansas City, MO",2235,2256.0,21.0,10.0,2306.0,2346.0,4.0,2335,2350.0,15.0,60.0,54.0,40.0,237,0.0,0.0,0.0,0.0,15.0,1
8/3/2023,Delta Air Lines Inc.,DL,"Boston, MA","Denver, CO",710,734.0,24.0,25.0,759.0,1023.0,11.0,1015,1034.0,19.0,305.0,300.0,264.0,1754,19.0,0.0,0.0,0.0,0.0,1
27/3/2022,Republic Airline,YX,"Washington, DC","New Orleans, LA",1707,1746.0,39.0,13.0,1759.0,1914.0,5.0,1858,1919.0,21.0,171.0,153.0,135.0,955,21.0,0.0,0.0,0.0,0.0,1
21/7/2019,SkyWest Airlines Inc.,OO,"Idaho Falls, ID","Salt Lake City, UT",1315,1426.0,71.0,10.0,1436.0,1515.0,5.0,1420,1520.0,60.0,65.0,54.0,39.0,188,0.0,0.0,0.0,0.0,60.0,1
10/10/2021,Allegiant Air,G4,"St. Petersburg, FL","Knoxville, TN",1946,2034.0,48.0,13.0,2047.0,2205.0,8.0,2119,2213.0,54.0,93.0,99.0,78.0,550,22.0,0.0,6.0,0.0,26.0,1
26/7/2022,JetBlue Airways,B6,"Buffalo, NY","Los Angeles, CA",1910,2024.0,74.0,9.0,2033.0,2216.0,8.0,2124,2224.0,60.0,314.0,300.0,283.0,2218,15.0,0.0,0.0,0.0,45.0,1
23/2/2022,Southwest Airlines Co.,WN,"Palm Springs, CA","Oakland, CA",1655,1804.0,69.0,9.0,1813.0,1920.0,5.0,1825,1925.0,60.0,90.0,81.0,67.0,418,0.0,0.0,0.0,0.0,60.0,1
18/8/2021,Southwest Airlines Co.,WN,"Houston, TX","Chicago, IL",2105,2140.0,35.0,16.0,2156.0,2349.0,4.0,2330,2353.0,23.0,145.0,133.0,113.0,937,23.0,0.0,0.0,0.0,0.0,1
25/6/2022,American Airlines Inc.,AA,"Milwaukee, WI","Dallas/Fort Worth, TX",640,637.0,-3.0,40.0,717.0,917.0,13.0,910,930.0,20.0,150.0,173.0,120.0,853,0.0,0.0,20.0,0.0,0.0,1
4/2/2020,Southwest Airlines Co.,WN,"Dallas, TX","Charlotte, NC",1255,1346.0,51.0,12.0,1358.0,1645.0,10.0,1615,1655.0,40.0,140.0,129.0,107.0,926,33.0,0.0,0.0,0.0,7.0,1
11/10/2021,Southwest Airlines Co.,WN,"Houston, TX","Dallas, TX",1330,1343.0,13.0,31.0,1414.0,1453.0,5.0,1435,1458.0,23.0,65.0,75.0,39.0,239,13.0,0.0,10.0,0.0,0.0,1
21/8/2022,Southwest Airlines Co.,WN,"Baltimore, MD","San Antonio, TX",1500,1531.0,31.0,6.0,1537.0,1748.0,3.0,1725,1751.0,26.0,205.0,200.0,191.0,1407,11.0,0.0,0.0,0.0,15.0,1
25/9/2019,Delta Air Lines Inc.,DL,"Seattle, WA","Anchorage, AK",1140,1232.0,52.0,19.0,1251.0,1521.0,3.0,1424,1524.0,60.0,224.0,232.0,210.0,1448,52.0,0.0,8.0,0.0,0.0,1
16/2/2023,Alaska Airlines Inc.,AS,"Seattle, WA","Indianapolis, IN",920,956.0,36.0,17.0,1013.0,1649.0,4.0,1629,1653.0,24.0,249.0,237.0,216.0,1866,24.0,0.0,0.0,0.0,0.0,1
25/6/2023,Southwest Airlines Co.,WN,"Denver, CO","Ontario, CA",2235,2307.0,32.0,13.0,2320.0,26.0,5.0,2350,31.0,41.0,135.0,144.0,126.0,819,0.0,0.0,9.0,0.0,32.0,1
20/6/2021,Spirit Air Lines,NK,"Oakland, CA","Santa Ana, CA",1545,1555.0,10.0,9.0,1604.0,1711.0,14.0,1703,1725.0,22.0,78.0,90.0,67.0,371,0.0,0.0,12.0,0.0,10.0,1
22/12/2019,Southwest Airlines Co.,WN,"Indianapolis, IN","Denver, CO",2110,2203.0,53.0,9.0,2212.0,2226.0,8.0,2200,2234.0,34.0,170.0,151.0,134.0,977,11.0,0.0,0.0,0.0,23.0,1
22/6/2023,Southwest Airlines Co.,WN,"Dallas, TX","Indianapolis, IN",1925,2001.0,36.0,11.0,2012.0,2253.0,3.0,2230,2256.0,26.0,125.0,115.0,101.0,755,0.0,0.0,0.0,0.0,26.0,1
17/7/2022,Delta Air Lines Inc.,DL,"Miami, FL","Minneapolis, MN",1431,1447.0,16.0,62.0,1549.0,1816.0,6.0,1725,1822.0,57.0,234.0,275.0,207.0,1501,16.0,0.0,41.0,0.0,0.0,1
12/2/2021,Endeavor Air Inc.,9E,"Fayetteville, AR","Atlanta, GA",1705,1703.0,-2.0,43.0,1746.0,2009.0,6.0,1955,2015.0,20.0,110.0,132.0,83.0,589,0.0,0.0,20.0,0.0,0.0,1
15/3/2023,Southwest Airlines Co.,WN,"Orlando, FL","Atlanta, GA",2250,2325.0,35.0,14.0,2339.0,44.0,3.0,20,47.0,27.0,90.0,82.0,65.0,404,16.0,0.0,0.0,0.0,11.0,1
19/9/2019,Alaska Airlines Inc.,AS,"Seattle, WA","Anchorage, AK",800,816.0,16.0,48.0,904.0,1129.0,5.0,1045,1134.0,49.0,225.0,258.0,205.0,1448,0.0,0.0,49.0,0.0,0.0,1
21/2/2022,SkyWest Airlines Inc.,OO,"Seattle, WA","Portland, OR",2259,2302.0,3.0,42.0,2344.0,17.0,6.0,2357,23.0,26.0,58.0,81.0,33.0,129,26.0,0.0,0.0,0.0,0.0,1
14/1/2023,SkyWest Airlines Inc.,OO,"Detroit, MI","Escanaba, MI",825,953.0,88.0,13.0,1006.0,1100.0,4.0,1014,1104.0,50.0,109.0,71.0,54.0,306,50.0,0.0,0.0,0.0,0.0,1
25/6/2021,Southwest Airlines Co.,WN,"Houston, TX","Albuquerque, NM",2135,2201.0,26.0,9.0,2210.0,2256.0,6.0,2235,2302.0,27.0,120.0,121.0,106.0,759,0.0,0.0,1.0,0.0,26.0,1
20/5/2023,Spirit Air Lines,NK,"Myrtle Beach, SC","Boston, MA",1325,1316.0,-9.0,13.0,1329.0,1517.0,32.0,1532,1549.0,17.0,127.0,153.0,108.0,738,0.0,0.0,17.0,0.0,0.0,1
1/4/2023,Southwest Airlines Co.,WN,"Phoenix, AZ","Dallas, TX",1920,1943.0,23.0,14.0,1957.0,2342.0,3.0,2330,2345.0,15.0,130.0,122.0,105.0,879,7.0,0.0,0.0,0.0,8.0,1
9/3/2019,Southwest Airlines Co.,WN,"Omaha, NE","Chicago, IL",1315,1331.0,16.0,7.0,1338.0,1503.0,2.0,1440,1505.0,25.0,85.0,94.0,85.0,423,7.0,0.0,9.0,0.0,9.0,1
20/7/2022,Southwest Airlines Co.,WN,"Dallas, TX","Panama City, FL",910,947.0,37.0,10.0,957.0,1127.0,2.0,1105,1129.0,24.0,115.0,102.0,90.0,674,0.0,0.0,24.0,0.0,0.0,1
11/9/2021,Southwest Airlines Co.,WN,"Nashville, TN","Cleveland, OH",955,1036.0,41.0,7.0,1043.0,1251.0,4.0,1220,1255.0,35.0,85.0,79.0,68.0,448,35.0,0.0,0.0,0.0,0.0,1
30/3/2023,Delta Air Lines Inc.,DL,"Santa Ana, CA","Atlanta, GA",1150,1243.0,53.0,15.0,1258.0,1922.0,7.0,1900,1929.0,29.0,250.0,226.0,204.0,1919,21.0,0.0,0.0,0.0,8.0,1
11/6/2019,Southwest Airlines Co.,WN,"Chicago, IL","New Orleans, LA",1935,1943.0,8.0,11.0,1954.0,2149.0,7.0,2140,2156.0,16.0,125.0,133.0,115.0,825,8.0,0.0,8.0,0.0,0.0,1
14/5/2021,Mesa Airlines Inc.,YV,"Ontario, CA","Phoenix, AZ",1741,1827.0,46.0,11.0,1838.0,1935.0,8.0,1903,1943.0,40.0,82.0,76.0,57.0,325,0.0,0.0,0.0,0.0,40.0,1
10/2/2020,United Air Lines Inc.,UA,"Dallas/Fort Worth, TX","Newark, NJ",1730,1725.0,-5.0,58.0,1823.0,2158.0,9.0,2144,2207.0,23.0,194.0,222.0,155.0,1372,0.0,0.0,23.0,0.0,0.0,1
11/4/2021,PSA Airlines Inc.,OH,"Washington, DC","Minneapolis, MN",1355,1458.0,63.0,17.0,1515.0,1617.0,2.0,1536,1619.0,43.0,161.0,141.0,122.0,931,37.0,0.0,0.0,0.0,6.0,1
18/11/2021,Southwest Airlines Co.,WN,"Phoenix, AZ","Omaha, NE",1830,1900.0,30.0,13.0,1913.0,2228.0,3.0,2155,2231.0,36.0,145.0,151.0,135.0,1037,30.0,0.0,6.0,0.0,0.0,1
29/8/2021,Southwest Airlines Co.,WN,"Omaha, NE","Chicago, IL",605,634.0,29.0,10.0,644.0,750.0,6.0,730,756.0,26.0,85.0,82.0,66.0,423,26.0,0.0,0.0,0.0,0.0,1
21/2/2023,Republic Airline,YX,"New York, NY","Nashville, TN",1200,1231.0,31.0,28.0,1259.0,1411.0,7.0,1354,1418.0,24.0,174.0,167.0,132.0,764,0.0,0.0,0.0,0.0,24.0,1
25/12/2019,United Air Lines Inc.,UA,"Kahului, HI","Chicago, IL",1725,1811.0,46.0,16.0,1827.0,548.0,9.0,508,557.0,49.0,463.0,466.0,441.0,4184,46.0,0.0,3.0,0.0,0.0,1
25/1/2023,American Airlines Inc.,AA,"Miami, FL","Chicago, IL",1340,1453.0,73.0,11.0,1504.0,1634.0,11.0,1558,1645.0,47.0,198.0,172.0,150.0,1197,5.0,0.0,0.0,0.0,42.0,1
13/12/2022,American Airlines Inc.,AA,"Miami, FL","New York, NY",1757,1830.0,33.0,25.0,1855.0,2135.0,6.0,2059,2141.0,42.0,182.0,191.0,160.0,1096,0.0,0.0,9.0,0.0,33.0,1
15/12/2021,Southwest Airlines Co.,WN,"Houston, TX","Oakland, CA",1735,1758.0,23.0,11.0,1809.0,2010.0,9.0,1950,2019.0,29.0,255.0,261.0,241.0,1642,14.0,0.0,6.0,0.0,9.0,1
21/8/2022,Delta Air Lines Inc.,DL,"San Francisco, CA","Atlanta, GA",2240,2314.0,34.0,23.0,2337.0,633.0,5.0,620,638.0,18.0,280.0,264.0,236.0,2139,18.0,0.0,0.0,0.0,0.0,1
23/6/2019,United Air Lines Inc.,UA,"Denver, CO","Jackson, WY",1540,1651.0,71.0,11.0,1702.0,1807.0,3.0,1712,1810.0,58.0,92.0,79.0,65.0,406,47.0,0.0,0.0,0.0,11.0,1
5/3/2023,SkyWest Airlines Inc.,OO,"Los Angeles, CA","El Paso, TX",2100,2158.0,58.0,14.0,2212.0,40.0,5.0,2356,45.0,49.0,116.0,107.0,88.0,715,49.0,0.0,0.0,0.0,0.0,1
23/11/2022,JetBlue Airways,B6,"Hartford, CT","Orlando, FL",1225,1304.0,39.0,15.0,1319.0,1554.0,17.0,1526,1611.0,45.0,181.0,187.0,155.0,1050,15.0,0.0,6.0,0.0,24.0,1
25/8/2021,American Airlines Inc.,AA,"Grand Rapids, MI","Dallas/Fort Worth, TX",1945,2059.0,74.0,11.0,2110.0,2216.0,8.0,2129,2224.0,55.0,164.0,145.0,126.0,931,2.0,0.0,0.0,0.0,53.0,1
19/11/2019,Alaska Airlines Inc.,AS,"Chicago, IL","Seattle, WA",805,758.0,-7.0,20.0,818.0,1101.0,14.0,1053,1115.0,22.0,288.0,317.0,283.0,1721,0.0,0.0,22.0,0.0,0.0,1
25/6/2019,Mesa Airlines Inc.,YV,"Dallas/Fort Worth, TX","Montrose/Delta, CO",859,939.0,40.0,13.0,952.0,1030.0,6.0,1014,1036.0,22.0,135.0,117.0,98.0,722,0.0,0.0,0.0,0.0,22.0,1
15/1/2022,American Airlines Inc.,AA,"Chicago, IL","Fort Lauderdale, FL",800,758.0,-2.0,48.0,846.0,1219.0,4.0,1200,1223.0,23.0,180.0,205.0,153.0,1182,0.0,0.0,23.0,0.0,0.0,1
26/5/2019,Southwest Airlines Co.,WN,"Denver, CO","Seattle, WA",2220,2334.0,74.0,11.0,2345.0,51.0,8.0,10,59.0,49.0,170.0,145.0,126.0,1024,0.0,0.0,0.0,0.0,49.0,1
7/2/2023,American Airlines Inc.,AA,"New York, NY","Miami, FL",900,1008.0,68.0,21.0,1029.0,1253.0,8.0,1240,1301.0,21.0,220.0,173.0,144.0,1089,21.0,0.0,0.0,0.0,0.0,1
9/9/2021,United Air Lines Inc.,UA,"Denver, CO","San Antonio, TX",1806,1839.0,33.0,9.0,1848.0,2128.0,6.0,2116,2134.0,18.0,130.0,115.0,100.0,794,18.0,0.0,0.0,0.0,0.0,1
12/6/2019,SkyWest Airlines Inc.,OO,"Salina, KS","Chicago, IL",1800,1901.0,61.0,11.0,1912.0,2036.0,14.0,2004,2050.0,46.0,124.0,109.0,84.0,559,0.0,0.0,46.0,0.0,0.0,1
28/3/2023,United Air Lines Inc.,UA,"Chicago, IL","Cedar Rapids/Iowa City, IA",1959,2049.0,50.0,14.0,2103.0,2140.0,5.0,2109,2145.0,36.0,70.0,56.0,37.0,196,0.0,0.0,0.0,0.0,36.0,1
8/4/2023,United Air Lines Inc.,UA,"San Juan, PR","Chicago, IL",750,843.0,53.0,16.0,859.0,1241.0,9.0,1200,1250.0,50.0,310.0,307.0,282.0,2072,50.0,0.0,0.0,0.0,0.0,1
6/2/2022,SkyWest Airlines Inc.,OO,"Seattle, WA","Denver, CO",1327,1351.0,24.0,14.0,1405.0,1713.0,8.0,1706,1721.0,15.0,159.0,150.0,128.0,1024,15.0,0.0,0.0,0.0,0.0,1
27/10/2022,Delta Air Lines Inc.,DL,"Minneapolis, MN","Orlando, FL",1830,1922.0,52.0,13.0,1935.0,2316.0,10.0,2251,2326.0,35.0,201.0,184.0,161.0,1310,18.0,0.0,0.0,0.0,17.0,1
1/2/2019,Frontier Airlines Inc.,F9,"Islip, NY","Tampa, FL",745,745.0,0.0,37.0,822.0,1110.0,8.0,1058,1118.0,20.0,193.0,213.0,168.0,1034,0.0,0.0,20.0,0.0,0.0,1
8/7/2019,Delta Air Lines Inc.,DL,"New York, NY","Seattle, WA",705,702.0,-3.0,51.0,753.0,1024.0,18.0,1020,1042.0,22.0,375.0,400.0,331.0,2422,0.0,0.0,22.0,0.0,0.0,1
7/11/2019,United Air Lines Inc.,UA,"Houston, TX","New York, NY",1210,1233.0,23.0,53.0,1326.0,1713.0,11.0,1637,1724.0,47.0,207.0,231.0,167.0,1416,23.0,0.0,24.0,0.0,0.0,1
15/1/2019,Envoy Air,MQ,"Pittsburgh, PA","Raleigh/Durham, NC",1810,1819.0,9.0,13.0,1832.0,1939.0,10.0,1933,1949.0,16.0,83.0,90.0,67.0,328,0.0,0.0,7.0,0.0,9.0,1
15/4/2022,Southwest Airlines Co.,WN,"Phoenix, AZ","Sacramento, CA",1650,1707.0,17.0,17.0,1724.0,1907.0,5.0,1850,1912.0,22.0,120.0,125.0,103.0,647,0.0,0.0,5.0,0.0,17.0,1
24/8/2023,Southwest Airlines Co.,WN,"New Orleans, LA","Dallas, TX",1325,1355.0,30.0,10.0,1405.0,1511.0,16.0,1450,1527.0,37.0,85.0,92.0,66.0,436,0.0,0.0,7.0,0.0,30.0,1
29/12/2022,SkyWest Airlines Inc.,OO,"Colorado Springs, CO","Denver, CO",1244,1312.0,28.0,17.0,1329.0,1346.0,13.0,1339,1359.0,20.0,55.0,47.0,17.0,73,0.0,0.0,20.0,0.0,0.0,1
21/8/2022,American Airlines Inc.,AA,"Miami, FL","San Antonio, TX",2154,2252.0,58.0,13.0,2305.0,39.0,4.0,2359,43.0,44.0,185.0,171.0,154.0,1143,5.0,0.0,0.0,0.0,39.0,1
29/4/2023,Alaska Airlines Inc.,AS,"Bethel, AK","Anchorage, AK",1945,2007.0,22.0,9.0,2016.0,2110.0,4.0,2055,2114.0,19.0,70.0,67.0,54.0,399,0.0,0.0,0.0,0.0,19.0,1
3/3/2020,Alaska Airlines Inc.,AS,"Seattle, WA","Santa Barbara, CA",1005,1048.0,43.0,19.0,1107.0,1301.0,5.0,1239,1306.0,27.0,154.0,138.0,114.0,908,27.0,0.0,0.0,0.0,0.0,1
1/8/2021,United Air Lines Inc.,UA,"Newark, NJ","Denver, CO",1255,1255.0,0.0,18.0,1313.0,1457.0,35.0,1459,1532.0,33.0,244.0,277.0,224.0,1605,0.0,0.0,33.0,0.0,0.0,1
21/11/2021,Allegiant Air,G4,"Las Vegas, NV","Boise, ID",1324,1406.0,42.0,10.0,1416.0,1631.0,7.0,1611,1638.0,27.0,107.0,92.0,75.0,519,27.0,0.0,0.0,0.0,0.0,1
20/12/2019,JetBlue Airways,B6,"Los Angeles, CA","New York, NY",2318,2334.0,16.0,32.0,6.0,806.0,7.0,737,813.0,36.0,319.0,339.0,300.0,2475,5.0,0.0,20.0,0.0,11.0,1
18/7/2021,Spirit Air Lines,NK,"Fort Lauderdale, FL","Latrobe, PA",800,819.0,19.0,13.0,832.0,1051.0,6.0,1042,1057.0,15.0,162.0,158.0,139.0,980,15.0,0.0,0.0,0.0,0.0,1
8/2/2022,PSA Airlines Inc.,OH,"Philadelphia, PA","Buffalo, NY",929,1019.0,50.0,16.0,1035.0,1125.0,3.0,1048,1128.0,40.0,79.0,69.0,50.0,279,10.0,0.0,0.0,0.0,30.0,1
24/7/2019,United Air Lines Inc.,UA,"Tampa, FL","Newark, NJ",600,604.0,4.0,40.0,644.0,848.0,10.0,840,858.0,18.0,160.0,174.0,124.0,997,0.0,0.0,18.0,0.0,0.0,1
21/7/2019,JetBlue Airways,B6,"New York, NY","Salt Lake City, UT",910,1029.0,79.0,20.0,1049.0,1330.0,3.0,1234,1333.0,59.0,324.0,304.0,281.0,1990,59.0,0.0,0.0,0.0,0.0,1
15/3/2020,American Airlines Inc.,AA,"Richmond, VA","Dallas/Fort Worth, TX",700,656.0,-4.0,15.0,711.0,932.0,19.0,933,951.0,18.0,213.0,235.0,201.0,1158,0.0,0.0,18.0,0.0,0.0,1
17/8/2021,JetBlue Airways,B6,"Denver, CO","New York, NY",1415,1453.0,38.0,28.0,1521.0,2051.0,8.0,2015,2059.0,44.0,240.0,246.0,210.0,1626,35.0,0.0,6.0,0.0,3.0,1
11/6/2021,American Airlines Inc.,AA,"Washington, DC","Fort Myers, FL",1730,1741.0,11.0,20.0,1801.0,2018.0,3.0,2005,2021.0,16.0,155.0,160.0,137.0,892,0.0,0.0,5.0,0.0,11.0,1
3/5/2022,Southwest Airlines Co.,WN,"Chicago, IL","Washington, DC",1240,1332.0,52.0,15.0,1347.0,1615.0,3.0,1525,1618.0,53.0,105.0,106.0,88.0,601,52.0,0.0,1.0,0.0,0.0,1
3/7/2023,United Air Lines Inc.,UA,"San Francisco, CA","Honolulu, HI",1140,1220.0,40.0,16.0,1236.0,1424.0,4.0,1400,1428.0,28.0,320.0,308.0,288.0,2398,28.0,0.0,0.0,0.0,0.0,1
18/9/2022,SkyWest Airlines Inc.,OO,"Salt Lake City, UT","Kalispell, MT",1535,1535.0,0.0,18.0,1553.0,1706.0,42.0,1722,1748.0,26.0,107.0,133.0,73.0,531,26.0,0.0,0.0,0.0,0.0,1
27/10/2021,Southwest Airlines Co.,WN,"Fort Lauderdale, FL","Buffalo, NY",1405,1434.0,29.0,14.0,1448.0,1727.0,2.0,1700,1729.0,29.0,175.0,175.0,159.0,1166,0.0,0.0,0.0,0.0,29.0,1
15/5/2023,Southwest Airlines Co.,WN,"Chicago, IL","Boston, MA",2055,2147.0,52.0,23.0,2210.0,54.0,4.0,5,58.0,53.0,130.0,131.0,104.0,861,4.0,0.0,1.0,0.0,48.0,1
1/5/2022,JetBlue Airways,B6,"Fort Lauderdale, FL","New York, NY",1558,1648.0,50.0,17.0,1705.0,1924.0,7.0,1901,1931.0,30.0,183.0,163.0,139.0,1069,30.0,0.0,0.0,0.0,0.0,1
10/3/2019,Alaska Airlines Inc.,AS,"Deadhorse, AK","Barrow, AK",1020,1054.0,34.0,4.0,1058.0,1134.0,4.0,1105,1138.0,33.0,45.0,44.0,36.0,204,33.0,0.0,0.0,0.0,0.0,1
11/4/2019,Endeavor Air Inc.,9E,"New York, NY","Cincinnati, OH",1329,1349.0,20.0,24.0,1413.0,1553.0,5.0,1542,1558.0,16.0,133.0,129.0,100.0,585,16.0,0.0,0.0,0.0,0.0,1
12/11/2019,Southwest Airlines Co.,WN,"Houston, TX","San Diego, CA",635,634.0,-1.0,10.0,644.0,825.0,5.0,800,830.0,30.0,205.0,236.0,221.0,1313,0.0,0.0,30.0,0.0,0.0,1
22/6/2021,Horizon Air,QX,"Medford, OR","Seattle, WA",1325,1347.0,22.0,11.0,1358.0,1504.0,6.0,1455,1510.0,15.0,90.0,83.0,66.0,352,15.0,0.0,0.0,0.0,0.0,1
30/9/2021,Alaska Airlines Inc.,AS,"Seattle, WA","Detroit, MI",1021,1109.0,48.0,21.0,1130.0,1818.0,9.0,1730,1827.0,57.0,249.0,258.0,228.0,1927,48.0,0.0,9.0,0.0,0.0,1
4/4/2023,United Air Lines Inc.,UA,"Philadelphia, PA","Chicago, IL",1714,1805.0,51.0,19.0,1824.0,1915.0,9.0,1839,1924.0,45.0,145.0,139.0,111.0,678,0.0,41.0,0.0,0.0,4.0,1
3/7/2022,Southwest Airlines Co.,WN,"Atlanta, GA","Fort Lauderdale, FL",2155,2238.0,43.0,11.0,2249.0,9.0,2.0,2355,11.0,16.0,120.0,93.0,80.0,581,10.0,0.0,0.0,0.0,6.0,1
16/8/2022,Alaska Airlines Inc.,AS,"Chicago, IL","Seattle, WA",1920,1958.0,38.0,15.0,2013.0,2212.0,15.0,2158,2227.0,29.0,278.0,269.0,239.0,1721,0.0,0.0,0.0,0.0,29.0,1
1/4/2023,Southwest Airlines Co.,WN,"Atlanta, GA","Dallas, TX",2100,2159.0,59.0,11.0,2210.0,2305.0,4.0,2230,2309.0,39.0,150.0,130.0,115.0,721,20.0,0.0,0.0,0.0,19.0,1
